"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Acroteriobatus annulatus",TRUE,1242,621,699,0,0.5,0.56280193236715,0,17
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,17
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,17
"Aetomylaeus bovinus",TRUE,391,195.5,234,0,0.5,0.59846547314578,0,17
"Apristurus saldanha",TRUE,735,220.5,338,0,0.3,0.459863945578231,0,17
"Bathyraja smithii",TRUE,738,221.4,440,0,0.3,0.596205962059621,0,17
"Bathytoshia lata",TRUE,933,279.9,470,0,0.3,0.503751339764202,0,17
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,17
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,17
"Carcharhinus amboinensis",TRUE,231,69.3,102,0,0.3,0.441558441558442,0,17
"Carcharhinus brachyurus",TRUE,1230,369,699,0,0.3,0.568292682926829,0,17
"Carcharhinus brevipinna",TRUE,247,74.1,125,0,0.3,0.506072874493927,0,17
"Carcharhinus leucas",TRUE,117,35.1,64,0,0.3,0.547008547008547,0,17
"Carcharhinus limbatus",TRUE,330,99,174,0,0.3,0.527272727272727,0,17
"Carcharhinus obscurus",TRUE,707,353.5,413,0,0.5,0.584158415841584,0,17
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,17
"Carcharias taurus",TRUE,552,276,330,0,0.5,0.597826086956522,0,17
"Centrophorus squamosus",TRUE,515,257.5,317,0,0.5,0.615533980582524,0,17
"Centroscymnus owstonii",TRUE,527,158.1,224,0,0.3,0.425047438330171,0,17
"Cruriraja parcomaculata",TRUE,1646,493.8,829,0,0.3,0.503645200486027,0,17
"Dipturus pullopunctatus",TRUE,1780,534,1003,0,0.3,0.563483146067416,0,17
"Dipturus stenorhynchus",TRUE,600,180,180,0,0.3,0.3,0,17
"Etmopterus compagnoi",TRUE,741,222.3,298,0,0.3,0.402159244264507,0,17
"Etmopterus sculptus",TRUE,603,180.9,302,0,0.3,0.500829187396352,0,17
"Galeorhinus galeus",TRUE,1925,962.5,983,0,0.5,0.510649350649351,0,17
"Gymnura natalensis",TRUE,544,163.2,319,0,0.3,0.586397058823529,0,17
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,17
"Halaelurus natalensis",TRUE,649,324.5,412,0,0.5,0.63482280431433,0,17
"Haploblepharus edwardsii",TRUE,687,412.2,499,0,0.6,0.726346433770015,0,17
"Haploblepharus fuscus",TRUE,287,143.5,149,0,0.5,0.519163763066202,0,17
"Haploblepharus pictus",TRUE,332,99.6,226,0,0.3,0.680722891566265,0,17
"Himantura leoparda",TRUE,172,51.6,106,0,0.3,0.616279069767442,0,17
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,17
"Holohalaelurus regani",TRUE,1940,582,1039,0,0.3,0.535567010309278,0,17
"Leucoraja wallacei",TRUE,1610,644,839,0,0.4,0.52111801242236,0,17
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,17
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,17
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,17
"Mustelus mustelus",TRUE,1503,751.5,808,0,0.5,0.537591483699268,0,17
"Mustelus palumbes",TRUE,1794,538.2,951,0,0.3,0.530100334448161,0,17
"Myliobatis aquila",TRUE,810,405,500,0,0.5,0.617283950617284,0,17
"Narke capensis",TRUE,340,102,246,0,0.3,0.723529411764706,0,17
"Neoraja stehmanni",TRUE,294,88.2,141,0,0.3,0.479591836734694,0,17
"Notorynchus cepedianus",TRUE,712,213.6,496,0,0.3,0.696629213483146,0,17
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,17
"Pateobatis jenkinsii",TRUE,226,67.8,99,0,0.3,0.438053097345133,0,17
"Poroderma africanum",TRUE,570,171,392,0,0.3,0.687719298245614,0,17
"Poroderma pantherinum",TRUE,527,158.1,358,0,0.3,0.679316888045541,0,17
"Raja ocellifera",TRUE,765,459,548,0,0.6,0.716339869281046,0,17
"Rajella caudaspinosa",TRUE,887,266.1,521,0,0.3,0.587373167981962,0,17
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,17
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,17
"Rhynchobatus djiddensis",TRUE,149,74.5,81,0,0.5,0.543624161073825,0,17
"Rostroraja alba",TRUE,1778,889,936,0,0.5,0.526434195725534,0,17
"Scyliorhinus capensis",TRUE,1540,462,898,0,0.3,0.583116883116883,0,17
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,17
"Sphyrna zygaena",TRUE,666,333,405,0,0.5,0.608108108108108,0,17
"Squalus acanthias",TRUE,2123,636.9,1132,0,0.3,0.53320772491757,0,17
"Squalus bassi",TRUE,1475,442.5,774,0,0.3,0.524745762711864,0,17
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,17
"Taeniurops meyeni",TRUE,85,42.5,58,0,0.5,0.682352941176471,0,17
"Tetronarce cowleyi",TRUE,1623,486.9,1030,0,0.3,0.634627233518176,0,17
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,17
"Triakis megalopterus",TRUE,569,170.7,357,0,0.3,0.627416520210896,0,17
"Sphyrna lewini",TRUE,669,200.7,202,0,0.3,0.301943198804185,0,17
"Acroteriobatus annulatus",TRUE,1242,621,687,0,0.5,0.553140096618358,0,18
"Acroteriobatus leucospilus",TRUE,161,80.5,95,0,0.5,0.590062111801242,0,18
"Aetobatus ocellatus",TRUE,188,56.4,102,0,0.3,0.542553191489362,0,18
"Aetomylaeus bovinus",TRUE,391,195.5,233,0,0.5,0.595907928388747,0,18
"Apristurus saldanha",TRUE,735,220.5,296,0,0.3,0.402721088435374,0,18
"Bathyraja smithii",TRUE,738,221.4,358,0,0.3,0.485094850948509,0,18
"Bathytoshia lata",TRUE,933,279.9,408,0,0.3,0.437299035369775,0,18
"Carcharhinus albimarginatus",TRUE,10,3,6,0,0.3,0.6,0,18
"Carcharhinus amblyrhynchos",TRUE,23,11.5,17,0,0.5,0.739130434782609,0,18
"Carcharhinus amboinensis",TRUE,231,69.3,109,0,0.3,0.471861471861472,0,18
"Carcharhinus brachyurus",TRUE,1230,369,659,0,0.3,0.535772357723577,0,18
"Carcharhinus brevipinna",TRUE,247,74.1,137,0,0.3,0.554655870445344,0,18
"Carcharhinus leucas",TRUE,117,35.1,74,0,0.3,0.632478632478632,0,18
"Carcharhinus limbatus",TRUE,330,99,189,0,0.3,0.572727272727273,0,18
"Carcharhinus obscurus",TRUE,707,353.5,436,0,0.5,0.616690240452617,0,18
"Carcharhinus plumbeus",TRUE,107,53.5,64,0,0.5,0.598130841121495,0,18
"Carcharias taurus",TRUE,552,276,332,0,0.5,0.601449275362319,0,18
"Centrophorus squamosus",TRUE,515,257.5,259,0,0.5,0.502912621359223,0,18
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,18
"Cruriraja parcomaculata",TRUE,1646,493.8,837,0,0.3,0.508505467800729,0,18
"Dipturus pullopunctatus",TRUE,1780,534,980,0,0.3,0.550561797752809,0,18
"Dipturus stenorhynchus",TRUE,600,180,235,0,0.3,0.391666666666667,0,18
"Etmopterus compagnoi",TRUE,741,222.3,257,0,0.3,0.346828609986505,0,18
"Etmopterus sculptus",TRUE,603,180.9,259,0,0.3,0.429519071310116,0,18
"Galeorhinus galeus",TRUE,1925,962.5,1017,0,0.5,0.528311688311688,0,18
"Gymnura natalensis",TRUE,544,163.2,322,0,0.3,0.591911764705882,0,18
"Halaelurus lineatus",TRUE,148,44.4,68,0,0.3,0.459459459459459,0,18
"Halaelurus natalensis",TRUE,649,324.5,339,0,0.5,0.522342064714946,0,18
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,18
"Haploblepharus fuscus",TRUE,287,143.5,168,0,0.5,0.585365853658537,0,18
"Haploblepharus pictus",TRUE,332,99.6,220,0,0.3,0.662650602409639,0,18
"Himantura leoparda",TRUE,172,51.6,111,0,0.3,0.645348837209302,0,18
"Himantura uarnak",TRUE,91,45.5,55,0,0.5,0.604395604395604,0,18
"Holohalaelurus regani",TRUE,1940,582,995,0,0.3,0.512886597938144,0,18
"Leucoraja wallacei",TRUE,1610,644,838,0,0.4,0.520496894409938,0,18
"Mobula alfredi",TRUE,80,24,54,0,0.3,0.675,0,18
"Mobula birostris",TRUE,116,58,68,0,0.5,0.586206896551724,0,18
"Mobula kuhlii",TRUE,171,85.5,100,0,0.5,0.584795321637427,0,18
"Mustelus mustelus",TRUE,1503,751.5,812,0,0.5,0.540252827677977,0,18
"Mustelus palumbes",TRUE,1794,538.2,957,0,0.3,0.533444816053512,0,18
"Myliobatis aquila",TRUE,810,405,440,0,0.5,0.54320987654321,0,18
"Narke capensis",TRUE,340,102,170,0,0.3,0.5,0,18
"Neoraja stehmanni",TRUE,294,88.2,131,0,0.3,0.445578231292517,0,18
"Notorynchus cepedianus",TRUE,712,213.6,439,0,0.3,0.616573033707865,0,18
"Pateobatis fai",TRUE,36,10.8,22,0,0.3,0.611111111111111,0,18
"Pateobatis jenkinsii",TRUE,226,67.8,117,0,0.3,0.517699115044248,0,18
"Poroderma africanum",TRUE,570,171,324,0,0.3,0.568421052631579,0,18
"Poroderma pantherinum",TRUE,527,158.1,281,0,0.3,0.533206831119545,0,18
"Raja ocellifera",TRUE,765,459,470,0,0.6,0.61437908496732,0,18
"Rajella caudaspinosa",TRUE,887,266.1,478,0,0.3,0.538895152198422,0,18
"Rhinoptera jayakari",TRUE,62,31,37,0,0.5,0.596774193548387,0,18
"Rhizoprionodon acutus",TRUE,77,23.1,41,0,0.3,0.532467532467532,0,18
"Rhynchobatus djiddensis",TRUE,149,74.5,95,0,0.5,0.63758389261745,0,18
"Rostroraja alba",TRUE,1778,889,969,0,0.5,0.544994375703037,0,18
"Scyliorhinus capensis",TRUE,1540,462,801,0,0.3,0.52012987012987,0,18
"Scylliogaleus quecketti",TRUE,24,12,15,0,0.5,0.625,0,18
"Sphyrna zygaena",TRUE,666,333,357,0,0.5,0.536036036036036,0,18
"Squalus acanthias",TRUE,2123,636.9,1105,0,0.3,0.520489872821479,0,18
"Squalus bassi",TRUE,1475,442.5,798,0,0.3,0.541016949152542,0,18
"Stegostoma tigrinum",TRUE,100,30,55,0,0.3,0.55,0,18
"Taeniurops meyeni",TRUE,85,42.5,60,0,0.5,0.705882352941177,0,18
"Tetronarce cowleyi",TRUE,1623,486.9,929,0,0.3,0.572396796056685,0,18
"Triaenodon obesus",TRUE,27,8.1,20,0,0.3,0.740740740740741,0,18
"Triakis megalopterus",TRUE,569,170.7,352,0,0.3,0.618629173989455,0,18
"Sphyrna lewini",TRUE,669,200.7,207,0,0.3,0.309417040358744,0,18
"Acroteriobatus annulatus",TRUE,1242,621,621,0,0.5,0.5,0,19
"Acroteriobatus leucospilus",TRUE,161,80.5,83,0,0.5,0.515527950310559,0,19
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,19
"Aetomylaeus bovinus",TRUE,391,195.5,211,0,0.5,0.539641943734015,0,19
"Apristurus saldanha",TRUE,735,220.5,332,0,0.3,0.451700680272109,0,19
"Bathyraja smithii",TRUE,738,221.4,418,0,0.3,0.56639566395664,0,19
"Bathytoshia lata",TRUE,933,279.9,367,0,0.3,0.393354769560557,0,19
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,19
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,19
"Carcharhinus amboinensis",TRUE,231,69.3,88,0,0.3,0.380952380952381,0,19
"Carcharhinus brachyurus",TRUE,1230,369,624,0,0.3,0.507317073170732,0,19
"Carcharhinus brevipinna",TRUE,247,74.1,120,0,0.3,0.48582995951417,0,19
"Carcharhinus leucas",TRUE,117,35.1,66,0,0.3,0.564102564102564,0,19
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,19
"Carcharhinus obscurus",TRUE,707,353.5,409,0,0.5,0.578500707213578,0,19
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,19
"Carcharias taurus",TRUE,552,276,321,0,0.5,0.581521739130435,0,19
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,19
"Centroscymnus owstonii",TRUE,527,158.1,162,0,0.3,0.307400379506641,0,19
"Cruriraja parcomaculata",TRUE,1646,493.8,887,0,0.3,0.538882138517618,0,19
"Dipturus pullopunctatus",TRUE,1780,534,1035,0,0.3,0.581460674157303,0,19
"Dipturus stenorhynchus",TRUE,600,180,183,0,0.3,0.305,0,19
"Etmopterus compagnoi",TRUE,741,222.3,257,0,0.3,0.346828609986505,0,19
"Etmopterus sculptus",TRUE,603,180.9,271,0,0.3,0.449419568822554,0,19
"Galeorhinus galeus",TRUE,1925,962.5,1029,0,0.5,0.534545454545455,0,19
"Gymnura natalensis",TRUE,544,163.2,308,0,0.3,0.566176470588235,0,19
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,19
"Halaelurus natalensis",TRUE,649,324.5,325,0,0.5,0.500770416024653,0,19
"Haploblepharus edwardsii",TRUE,687,412.2,414,0,0.6,0.602620087336245,0,19
"Haploblepharus fuscus",TRUE,287,143.5,146,0,0.5,0.508710801393728,0,19
"Haploblepharus pictus",TRUE,332,99.6,210,0,0.3,0.632530120481928,0,19
"Himantura leoparda",TRUE,172,51.6,98,0,0.3,0.569767441860465,0,19
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,19
"Holohalaelurus regani",TRUE,1940,582,1035,0,0.3,0.533505154639175,0,19
"Leucoraja wallacei",TRUE,1610,644,910,0,0.4,0.565217391304348,0,19
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,19
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,19
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,19
"Mustelus mustelus",TRUE,1503,751.5,752,0,0.5,0.500332667997339,0,19
"Mustelus palumbes",TRUE,1794,538.2,993,0,0.3,0.553511705685619,0,19
"Myliobatis aquila",TRUE,810,405,416,0,0.5,0.51358024691358,0,19
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,19
"Neoraja stehmanni",TRUE,294,88.2,111,0,0.3,0.377551020408163,0,19
"Notorynchus cepedianus",TRUE,712,213.6,436,0,0.3,0.612359550561798,0,19
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,19
"Pateobatis jenkinsii",TRUE,226,67.8,94,0,0.3,0.415929203539823,0,19
"Poroderma africanum",TRUE,570,171,326,0,0.3,0.571929824561404,0,19
"Poroderma pantherinum",TRUE,527,158.1,286,0,0.3,0.5426944971537,0,19
"Raja ocellifera",TRUE,765,459,468,0,0.6,0.611764705882353,0,19
"Rajella caudaspinosa",TRUE,887,266.1,525,0,0.3,0.591882750845547,0,19
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,19
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,19
"Rhynchobatus djiddensis",TRUE,149,74.5,84,0,0.5,0.563758389261745,0,19
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,19
"Scyliorhinus capensis",TRUE,1540,462,853,0,0.3,0.553896103896104,0,19
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,19
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,19
"Squalus acanthias",TRUE,2123,636.9,1134,0,0.3,0.534149788035798,0,19
"Squalus bassi",TRUE,1475,442.5,856,0,0.3,0.580338983050847,0,19
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,19
"Taeniurops meyeni",TRUE,85,42.5,55,0,0.5,0.647058823529412,0,19
"Tetronarce cowleyi",TRUE,1623,486.9,989,0,0.3,0.609365372766482,0,19
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,19
"Triakis megalopterus",TRUE,569,170.7,349,0,0.3,0.613356766256591,0,19
"Sphyrna lewini",TRUE,669,200.7,218,0,0.3,0.325859491778774,0,19
"Acroteriobatus annulatus",TRUE,1242,621,621,0,0.5,0.5,0,20
"Acroteriobatus leucospilus",TRUE,161,80.5,83,0,0.5,0.515527950310559,0,20
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,20
"Aetomylaeus bovinus",TRUE,391,195.5,211,0,0.5,0.539641943734015,0,20
"Apristurus saldanha",TRUE,735,220.5,332,0,0.3,0.451700680272109,0,20
"Bathyraja smithii",TRUE,738,221.4,418,0,0.3,0.56639566395664,0,20
"Bathytoshia lata",TRUE,933,279.9,367,0,0.3,0.393354769560557,0,20
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,20
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,20
"Carcharhinus amboinensis",TRUE,231,69.3,88,0,0.3,0.380952380952381,0,20
"Carcharhinus brachyurus",TRUE,1230,369,624,0,0.3,0.507317073170732,0,20
"Carcharhinus brevipinna",TRUE,247,74.1,120,0,0.3,0.48582995951417,0,20
"Carcharhinus leucas",TRUE,117,35.1,66,0,0.3,0.564102564102564,0,20
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,20
"Carcharhinus obscurus",TRUE,707,353.5,409,0,0.5,0.578500707213578,0,20
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,20
"Carcharias taurus",TRUE,552,276,321,0,0.5,0.581521739130435,0,20
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,20
"Centroscymnus owstonii",TRUE,527,158.1,162,0,0.3,0.307400379506641,0,20
"Cruriraja parcomaculata",TRUE,1646,493.8,887,0,0.3,0.538882138517618,0,20
"Dipturus pullopunctatus",TRUE,1780,534,1035,0,0.3,0.581460674157303,0,20
"Dipturus stenorhynchus",TRUE,600,180,183,0,0.3,0.305,0,20
"Etmopterus compagnoi",TRUE,741,222.3,257,0,0.3,0.346828609986505,0,20
"Etmopterus sculptus",TRUE,603,180.9,271,0,0.3,0.449419568822554,0,20
"Galeorhinus galeus",TRUE,1925,962.5,1029,0,0.5,0.534545454545455,0,20
"Gymnura natalensis",TRUE,544,163.2,308,0,0.3,0.566176470588235,0,20
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,20
"Halaelurus natalensis",TRUE,649,324.5,325,0,0.5,0.500770416024653,0,20
"Haploblepharus edwardsii",TRUE,687,412.2,414,0,0.6,0.602620087336245,0,20
"Haploblepharus fuscus",TRUE,287,143.5,146,0,0.5,0.508710801393728,0,20
"Haploblepharus pictus",TRUE,332,99.6,210,0,0.3,0.632530120481928,0,20
"Himantura leoparda",TRUE,172,51.6,98,0,0.3,0.569767441860465,0,20
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,20
"Holohalaelurus regani",TRUE,1940,582,1035,0,0.3,0.533505154639175,0,20
"Leucoraja wallacei",TRUE,1610,644,910,0,0.4,0.565217391304348,0,20
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,20
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,20
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,20
"Mustelus mustelus",TRUE,1503,751.5,752,0,0.5,0.500332667997339,0,20
"Mustelus palumbes",TRUE,1794,538.2,993,0,0.3,0.553511705685619,0,20
"Myliobatis aquila",TRUE,810,405,416,0,0.5,0.51358024691358,0,20
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,20
"Neoraja stehmanni",TRUE,294,88.2,111,0,0.3,0.377551020408163,0,20
"Notorynchus cepedianus",TRUE,712,213.6,436,0,0.3,0.612359550561798,0,20
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,20
"Pateobatis jenkinsii",TRUE,226,67.8,94,0,0.3,0.415929203539823,0,20
"Poroderma africanum",TRUE,570,171,326,0,0.3,0.571929824561404,0,20
"Poroderma pantherinum",TRUE,527,158.1,286,0,0.3,0.5426944971537,0,20
"Raja ocellifera",TRUE,765,459,468,0,0.6,0.611764705882353,0,20
"Rajella caudaspinosa",TRUE,887,266.1,525,0,0.3,0.591882750845547,0,20
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,20
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,20
"Rhynchobatus djiddensis",TRUE,149,74.5,84,0,0.5,0.563758389261745,0,20
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,20
"Scyliorhinus capensis",TRUE,1540,462,853,0,0.3,0.553896103896104,0,20
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,20
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,20
"Squalus acanthias",TRUE,2123,636.9,1134,0,0.3,0.534149788035798,0,20
"Squalus bassi",TRUE,1475,442.5,856,0,0.3,0.580338983050847,0,20
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,20
"Taeniurops meyeni",TRUE,85,42.5,55,0,0.5,0.647058823529412,0,20
"Tetronarce cowleyi",TRUE,1623,486.9,989,0,0.3,0.609365372766482,0,20
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,20
"Triakis megalopterus",TRUE,569,170.7,349,0,0.3,0.613356766256591,0,20
"Sphyrna lewini",TRUE,669,200.7,224,0,0.3,0.334828101644245,0,20
"Acroteriobatus annulatus",TRUE,1242,621,621,0,0.5,0.5,0,21
"Acroteriobatus leucospilus",TRUE,161,80.5,83,0,0.5,0.515527950310559,0,21
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,21
"Aetomylaeus bovinus",TRUE,391,195.5,211,0,0.5,0.539641943734015,0,21
"Apristurus saldanha",TRUE,735,220.5,332,0,0.3,0.451700680272109,0,21
"Bathyraja smithii",TRUE,738,221.4,418,0,0.3,0.56639566395664,0,21
"Bathytoshia lata",TRUE,933,279.9,367,0,0.3,0.393354769560557,0,21
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,21
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,21
"Carcharhinus amboinensis",TRUE,231,69.3,90,0,0.3,0.38961038961039,0,21
"Carcharhinus brachyurus",TRUE,1230,369,624,0,0.3,0.507317073170732,0,21
"Carcharhinus brevipinna",TRUE,247,74.1,120,0,0.3,0.48582995951417,0,21
"Carcharhinus leucas",TRUE,117,35.1,66,0,0.3,0.564102564102564,0,21
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,21
"Carcharhinus obscurus",TRUE,707,353.5,409,0,0.5,0.578500707213578,0,21
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,21
"Carcharias taurus",TRUE,552,276,322,0,0.5,0.583333333333333,0,21
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,21
"Centroscymnus owstonii",TRUE,527,158.1,165,0,0.3,0.313092979127135,0,21
"Cruriraja parcomaculata",TRUE,1646,493.8,887,0,0.3,0.538882138517618,0,21
"Dipturus pullopunctatus",TRUE,1780,534,1035,0,0.3,0.581460674157303,0,21
"Dipturus stenorhynchus",TRUE,600,180,189,0,0.3,0.315,0,21
"Etmopterus compagnoi",TRUE,741,222.3,265,0,0.3,0.357624831309042,0,21
"Etmopterus sculptus",TRUE,603,180.9,271,0,0.3,0.449419568822554,0,21
"Galeorhinus galeus",TRUE,1925,962.5,1029,0,0.5,0.534545454545455,0,21
"Gymnura natalensis",TRUE,544,163.2,308,0,0.3,0.566176470588235,0,21
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,21
"Halaelurus natalensis",TRUE,649,324.5,325,0,0.5,0.500770416024653,0,21
"Haploblepharus edwardsii",TRUE,687,412.2,414,0,0.6,0.602620087336245,0,21
"Haploblepharus fuscus",TRUE,287,143.5,146,0,0.5,0.508710801393728,0,21
"Haploblepharus pictus",TRUE,332,99.6,210,0,0.3,0.632530120481928,0,21
"Himantura leoparda",TRUE,172,51.6,100,0,0.3,0.581395348837209,0,21
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,21
"Holohalaelurus regani",TRUE,1940,582,1035,0,0.3,0.533505154639175,0,21
"Leucoraja wallacei",TRUE,1610,644,910,0,0.4,0.565217391304348,0,21
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,21
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,21
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,21
"Mustelus mustelus",TRUE,1503,751.5,752,0,0.5,0.500332667997339,0,21
"Mustelus palumbes",TRUE,1794,538.2,993,0,0.3,0.553511705685619,0,21
"Myliobatis aquila",TRUE,810,405,416,0,0.5,0.51358024691358,0,21
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,21
"Neoraja stehmanni",TRUE,294,88.2,111,0,0.3,0.377551020408163,0,21
"Notorynchus cepedianus",TRUE,712,213.6,436,0,0.3,0.612359550561798,0,21
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,21
"Pateobatis jenkinsii",TRUE,226,67.8,94,0,0.3,0.415929203539823,0,21
"Poroderma africanum",TRUE,570,171,326,0,0.3,0.571929824561404,0,21
"Poroderma pantherinum",TRUE,527,158.1,286,0,0.3,0.5426944971537,0,21
"Raja ocellifera",TRUE,765,459,468,0,0.6,0.611764705882353,0,21
"Rajella caudaspinosa",TRUE,887,266.1,525,0,0.3,0.591882750845547,0,21
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,21
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,21
"Rhynchobatus djiddensis",TRUE,149,74.5,84,0,0.5,0.563758389261745,0,21
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,21
"Scyliorhinus capensis",TRUE,1540,462,853,0,0.3,0.553896103896104,0,21
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,21
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,21
"Squalus acanthias",TRUE,2123,636.9,1134,0,0.3,0.534149788035798,0,21
"Squalus bassi",TRUE,1475,442.5,856,0,0.3,0.580338983050847,0,21
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,21
"Taeniurops meyeni",TRUE,85,42.5,55,0,0.5,0.647058823529412,0,21
"Tetronarce cowleyi",TRUE,1623,486.9,989,0,0.3,0.609365372766482,0,21
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,21
"Triakis megalopterus",TRUE,569,170.7,349,0,0.3,0.613356766256591,0,21
"Sphyrna lewini",TRUE,669,200.7,225,0,0.3,0.336322869955157,0,21
"Acroteriobatus annulatus",TRUE,1242,621,637,0,0.5,0.512882447665056,0,22
"Acroteriobatus leucospilus",TRUE,161,80.5,83,0,0.5,0.515527950310559,0,22
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,22
