"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Bathytoshia brevicaudata",TRUE,784,235.2,389,0,0.3,0.496173469387755,0,22
"Bathytoshia lata",TRUE,933,279.9,390,0,0.3,0.418006430868167,0,22
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,22
"Carcharhinus amblyrhynchos",TRUE,23,11.5,16,0,0.5,0.695652173913043,0,22
"Carcharhinus amboinensis",TRUE,231,69.3,99,0,0.3,0.428571428571429,0,22
"Carcharhinus brachyurus",TRUE,1230,369,637,0,0.3,0.517886178861789,0,22
"Carcharhinus brevipinna",TRUE,247,74.1,120,0,0.3,0.48582995951417,0,22
"Carcharhinus humani",TRUE,63,18.9,36,0,0.3,0.571428571428571,0,22
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,22
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,22
"Carcharhinus obscurus",TRUE,707,353.5,406,0,0.5,0.574257425742574,0,22
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,22
"Carcharias taurus",TRUE,552,276,316,0,0.5,0.572463768115942,0,22
"Centrophorus squamosus",TRUE,515,257.5,266,0,0.5,0.516504854368932,0,22
"Centroscyllium fabricii",TRUE,445,133.5,189,0,0.3,0.424719101123596,0,22
"Centroscymnus coelolepis",TRUE,699,209.7,218,0,0.3,0.311874105865522,0,22
"Centroscymnus owstonii",TRUE,527,158.1,168,0,0.3,0.318785578747628,0,22
"Centroselachus crepidater",TRUE,486,145.8,227,0,0.3,0.467078189300412,0,22
"Cirrhigaleus asper",TRUE,448,134.4,220,0,0.3,0.491071428571429,0,22
"Cruriraja parcomaculata",TRUE,1646,493.8,853,0,0.3,0.518226002430134,0,22
"Dasyatis chrysonota",TRUE,773,231.9,397,0,0.3,0.513583441138422,0,22
"Deania calcea",TRUE,825,247.5,335,0,0.3,0.406060606060606,0,22
"Dipturus pullopunctatus",TRUE,1780,534,948,0,0.3,0.532584269662921,0,22
"Dipturus stenorhynchus",TRUE,600,180,229,0,0.3,0.381666666666667,0,22
"Etmopterus compagnoi",TRUE,741,222.3,278,0,0.3,0.375168690958165,0,22
"Etmopterus granulosus",TRUE,781,234.3,314,0,0.3,0.402048655569782,0,22
"Etmopterus pusillus",TRUE,1093,327.9,432,0,0.3,0.395242451967063,0,22
"Etmopterus sculptus",TRUE,603,180.9,276,0,0.3,0.45771144278607,0,22
"Galeocerdo cuvier",TRUE,164,49.2,90,0,0.3,0.548780487804878,0,22
"Galeorhinus galeus",TRUE,1925,962.5,965,0,0.5,0.501298701298701,0,22
"Gymnura natalensis",TRUE,544,163.2,303,0,0.3,0.556985294117647,0,22
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,22
"Halaelurus natalensis",TRUE,649,324.5,325,0,0.5,0.500770416024653,0,22
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,22
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,22
"Haploblepharus pictus",TRUE,332,99.6,201,0,0.3,0.605421686746988,0,22
"Himantura leoparda",TRUE,172,51.6,101,0,0.3,0.587209302325581,0,22
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,22
"Holohalaelurus regani",TRUE,1940,582,982,0,0.3,0.506185567010309,0,22
"Leucoraja wallacei",TRUE,1610,644,834,0,0.4,0.518012422360248,0,22
"Malacoraja spinacidermis",TRUE,635,190.5,318,0,0.3,0.500787401574803,0,22
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,22
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,22
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,22
"Mustelus mustelus",TRUE,1503,751.5,784,0,0.5,0.521623419827013,0,22
"Mustelus palumbes",TRUE,1794,538.2,948,0,0.3,0.528428093645485,0,22
"Myliobatis aquila",TRUE,810,405,412,0,0.5,0.508641975308642,0,22
"Narke capensis",TRUE,340,102,181,0,0.3,0.532352941176471,0,22
"Neoraja stehmanni",TRUE,294,88.2,138,0,0.3,0.469387755102041,0,22
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,22
"Notorynchus cepedianus",TRUE,712,213.6,439,0,0.3,0.616573033707865,0,22
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,22
"Pateobatis jenkinsii",TRUE,226,67.8,102,0,0.3,0.451327433628319,0,22
"Pliotrema warreni",TRUE,893,267.9,416,0,0.3,0.465845464725644,0,22
"Poroderma africanum",TRUE,570,171,310,0,0.3,0.543859649122807,0,22
"Poroderma pantherinum",TRUE,527,158.1,265,0,0.3,0.502846299810247,0,22
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,22
"Raja straeleni",TRUE,2131,639.3,1072,0,0.3,0.503050211168465,0,22
"Rajella barnardi",TRUE,640,192,348,0,0.3,0.54375,0,22
"Rajella caudaspinosa",TRUE,887,266.1,502,0,0.3,0.565952649379932,0,22
"Rajella dissimilis",TRUE,689,206.7,315,0,0.3,0.457184325108853,0,22
"Rajella leoparda",TRUE,1292,387.6,719,0,0.3,0.556501547987616,0,22
"Rajella ravidula",TRUE,537,161.1,306,0,0.3,0.569832402234637,0,22
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,22
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,22
"Rhynchobatus djiddensis",TRUE,149,74.5,86,0,0.5,0.577181208053691,0,22
"Rostroraja alba",TRUE,1778,889,896,0,0.5,0.503937007874016,0,22
"Scyliorhinus capensis",TRUE,1540,462,844,0,0.3,0.548051948051948,0,22
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,22
"Sphyrna zygaena",TRUE,666,333,344,0,0.5,0.516516516516517,0,22
"Squalus acanthias",TRUE,2123,636.9,1066,0,0.3,0.502119642016015,0,22
"Squalus bassi",TRUE,1475,442.5,778,0,0.3,0.527457627118644,0,22
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,22
"Taeniura lymma",TRUE,9,4.5,7,0,0.5,0.777777777777778,0,22
"Taeniurops meyeni",TRUE,85,25.5,55,0,0.3,0.647058823529412,0,22
"Tetronarce cowleyi",TRUE,1623,486.9,957,0,0.3,0.589648798521257,0,22
"Torpedo fuscomaculata",TRUE,878,263.4,467,0,0.3,0.531890660592255,0,22
"Torpedo sinuspersici",TRUE,135,40.5,58,0,0.3,0.42962962962963,0,22
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,22
"Triakis megalopterus",TRUE,569,170.7,344,0,0.3,0.604569420035149,0,22
"Sphyrna lewini",TRUE,669,200.7,201,0,0.3,0.300448430493274,0,22
"Acroteriobatus annulatus",TRUE,1242,621,624,0,0.5,0.502415458937198,0,23
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,23
"Aetobatus ocellatus",TRUE,188,56.4,86,0,0.3,0.457446808510638,0,23
"Aetomylaeus bovinus",TRUE,391,195.5,207,0,0.5,0.529411764705882,0,23
"Apristurus microps",TRUE,987,296.1,297,0,0.3,0.300911854103343,0,23
"Apristurus saldanha",TRUE,735,220.5,318,0,0.3,0.43265306122449,0,23
"Bathyraja smithii",TRUE,738,221.4,385,0,0.3,0.521680216802168,0,23
"Bathytoshia brevicaudata",TRUE,784,235.2,389,0,0.3,0.496173469387755,0,23
"Bathytoshia lata",TRUE,933,279.9,390,0,0.3,0.418006430868167,0,23
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,23
"Carcharhinus amblyrhynchos",TRUE,23,11.5,16,0,0.5,0.695652173913043,0,23
"Carcharhinus amboinensis",TRUE,231,69.3,99,0,0.3,0.428571428571429,0,23
"Carcharhinus brachyurus",TRUE,1230,369,637,0,0.3,0.517886178861789,0,23
"Carcharhinus brevipinna",TRUE,247,74.1,120,0,0.3,0.48582995951417,0,23
"Carcharhinus humani",TRUE,63,18.9,36,0,0.3,0.571428571428571,0,23
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,23
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,23
"Carcharhinus obscurus",TRUE,707,353.5,406,0,0.5,0.574257425742574,0,23
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,23
"Carcharias taurus",TRUE,552,276,316,0,0.5,0.572463768115942,0,23
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,23
"Centroscyllium fabricii",TRUE,445,133.5,183,0,0.3,0.41123595505618,0,23
"Centroscymnus coelolepis",TRUE,699,209.7,210,0,0.3,0.300429184549356,0,23
"Centroscymnus owstonii",TRUE,527,158.1,160,0,0.3,0.303605313092979,0,23
"Centroselachus crepidater",TRUE,486,145.8,219,0,0.3,0.450617283950617,0,23
"Cirrhigaleus asper",TRUE,448,134.4,220,0,0.3,0.491071428571429,0,23
"Cruriraja parcomaculata",TRUE,1646,493.8,846,0,0.3,0.513973268529769,0,23
"Dasyatis chrysonota",TRUE,773,231.9,397,0,0.3,0.513583441138422,0,23
"Deania calcea",TRUE,825,247.5,327,0,0.3,0.396363636363636,0,23
"Dipturus pullopunctatus",TRUE,1780,534,943,0,0.3,0.529775280898876,0,23
"Dipturus stenorhynchus",TRUE,600,180,229,0,0.3,0.381666666666667,0,23
"Etmopterus compagnoi",TRUE,741,222.3,270,0,0.3,0.364372469635628,0,23
"Etmopterus granulosus",TRUE,781,234.3,306,0,0.3,0.391805377720871,0,23
"Etmopterus pusillus",TRUE,1093,327.9,424,0,0.3,0.387923147301006,0,23
"Etmopterus sculptus",TRUE,603,180.9,268,0,0.3,0.444444444444444,0,23
"Galeocerdo cuvier",TRUE,164,49.2,90,0,0.3,0.548780487804878,0,23
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,23
"Gymnura natalensis",TRUE,544,163.2,303,0,0.3,0.556985294117647,0,23
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,23
"Halaelurus natalensis",TRUE,649,324.5,325,0,0.5,0.500770416024653,0,23
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,23
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,23
"Haploblepharus pictus",TRUE,332,99.6,201,0,0.3,0.605421686746988,0,23
"Himantura leoparda",TRUE,172,51.6,101,0,0.3,0.587209302325581,0,23
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,23
"Holohalaelurus regani",TRUE,1940,582,975,0,0.3,0.502577319587629,0,23
"Leucoraja wallacei",TRUE,1610,644,832,0,0.4,0.516770186335404,0,23
"Malacoraja spinacidermis",TRUE,635,190.5,310,0,0.3,0.488188976377953,0,23
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,23
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,23
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,23
"Mustelus mustelus",TRUE,1503,751.5,784,0,0.5,0.521623419827013,0,23
"Mustelus palumbes",TRUE,1794,538.2,944,0,0.3,0.526198439241917,0,23
"Myliobatis aquila",TRUE,810,405,412,0,0.5,0.508641975308642,0,23
"Narke capensis",TRUE,340,102,181,0,0.3,0.532352941176471,0,23
"Neoraja stehmanni",TRUE,294,88.2,134,0,0.3,0.45578231292517,0,23
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,23
"Notorynchus cepedianus",TRUE,712,213.6,439,0,0.3,0.616573033707865,0,23
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,23
"Pateobatis jenkinsii",TRUE,226,67.8,102,0,0.3,0.451327433628319,0,23
"Pliotrema warreni",TRUE,893,267.9,416,0,0.3,0.465845464725644,0,23
"Poroderma africanum",TRUE,570,171,310,0,0.3,0.543859649122807,0,23
"Poroderma pantherinum",TRUE,527,158.1,265,0,0.3,0.502846299810247,0,23
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,23
"Raja straeleni",TRUE,2131,639.3,1068,0,0.3,0.501173158141717,0,23
"Rajella barnardi",TRUE,640,192,345,0,0.3,0.5390625,0,23
"Rajella caudaspinosa",TRUE,887,266.1,494,0,0.3,0.556933483652762,0,23
"Rajella dissimilis",TRUE,689,206.7,310,0,0.3,0.449927431059507,0,23
"Rajella leoparda",TRUE,1292,387.6,713,0,0.3,0.551857585139319,0,23
"Rajella ravidula",TRUE,537,161.1,306,0,0.3,0.569832402234637,0,23
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,23
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,23
"Rhynchobatus djiddensis",TRUE,149,74.5,86,0,0.5,0.577181208053691,0,23
"Rostroraja alba",TRUE,1778,889,892,0,0.5,0.501687289088864,0,23
"Scyliorhinus capensis",TRUE,1540,462,837,0,0.3,0.543506493506493,0,23
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,23
"Sphyrna zygaena",TRUE,666,333,344,0,0.5,0.516516516516517,0,23
"Squalus acanthias",TRUE,2123,636.9,1062,0,0.3,0.500235515779557,0,23
"Squalus bassi",TRUE,1475,442.5,771,0,0.3,0.52271186440678,0,23
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,23
"Taeniura lymma",TRUE,9,4.5,7,0,0.5,0.777777777777778,0,23
"Taeniurops meyeni",TRUE,85,25.5,55,0,0.3,0.647058823529412,0,23
"Tetronarce cowleyi",TRUE,1623,486.9,952,0,0.3,0.586568083795441,0,23
"Torpedo fuscomaculata",TRUE,878,263.4,467,0,0.3,0.531890660592255,0,23
"Torpedo sinuspersici",TRUE,135,40.5,58,0,0.3,0.42962962962963,0,23
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,23
"Triakis megalopterus",TRUE,569,170.7,344,0,0.3,0.604569420035149,0,23
"Sphyrna lewini",TRUE,669,200.7,212,0,0.3,0.316890881913303,0,23
"Acroteriobatus annulatus",TRUE,1242,621,624,0,0.5,0.502415458937198,0,24
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,24
"Aetobatus ocellatus",TRUE,188,56.4,86,0,0.3,0.457446808510638,0,24
"Aetomylaeus bovinus",TRUE,391,195.5,207,0,0.5,0.529411764705882,0,24
"Apristurus microps",TRUE,987,296.1,297,0,0.3,0.300911854103343,0,24
"Apristurus saldanha",TRUE,735,220.5,318,0,0.3,0.43265306122449,0,24
"Bathyraja smithii",TRUE,738,221.4,385,0,0.3,0.521680216802168,0,24
"Bathytoshia brevicaudata",TRUE,784,235.2,389,0,0.3,0.496173469387755,0,24
"Bathytoshia lata",TRUE,933,279.9,390,0,0.3,0.418006430868167,0,24
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,24
"Carcharhinus amblyrhynchos",TRUE,23,11.5,16,0,0.5,0.695652173913043,0,24
"Carcharhinus amboinensis",TRUE,231,69.3,100,0,0.3,0.432900432900433,0,24
"Carcharhinus brachyurus",TRUE,1230,369,637,0,0.3,0.517886178861789,0,24
"Carcharhinus brevipinna",TRUE,247,74.1,120,0,0.3,0.48582995951417,0,24
"Carcharhinus humani",TRUE,63,18.9,36,0,0.3,0.571428571428571,0,24
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,24
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,24
"Carcharhinus obscurus",TRUE,707,353.5,406,0,0.5,0.574257425742574,0,24
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,24
"Carcharias taurus",TRUE,552,276,316,0,0.5,0.572463768115942,0,24
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,24
"Centroscyllium fabricii",TRUE,445,133.5,183,0,0.3,0.41123595505618,0,24
"Centroscymnus coelolepis",TRUE,699,209.7,210,0,0.3,0.300429184549356,0,24
"Centroscymnus owstonii",TRUE,527,158.1,162,0,0.3,0.307400379506641,0,24
"Centroselachus crepidater",TRUE,486,145.8,219,0,0.3,0.450617283950617,0,24
"Cirrhigaleus asper",TRUE,448,134.4,220,0,0.3,0.491071428571429,0,24
"Cruriraja parcomaculata",TRUE,1646,493.8,846,0,0.3,0.513973268529769,0,24
"Dasyatis chrysonota",TRUE,773,231.9,397,0,0.3,0.513583441138422,0,24
"Deania calcea",TRUE,825,247.5,327,0,0.3,0.396363636363636,0,24
"Dipturus pullopunctatus",TRUE,1780,534,943,0,0.3,0.529775280898876,0,24
"Dipturus stenorhynchus",TRUE,600,180,233,0,0.3,0.388333333333333,0,24
"Etmopterus compagnoi",TRUE,741,222.3,274,0,0.3,0.369770580296896,0,24
"Etmopterus granulosus",TRUE,781,234.3,306,0,0.3,0.391805377720871,0,24
"Etmopterus pusillus",TRUE,1093,327.9,424,0,0.3,0.387923147301006,0,24
"Etmopterus sculptus",TRUE,603,180.9,268,0,0.3,0.444444444444444,0,24
"Galeocerdo cuvier",TRUE,164,49.2,90,0,0.3,0.548780487804878,0,24
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,24
"Gymnura natalensis",TRUE,544,163.2,303,0,0.3,0.556985294117647,0,24
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,24
"Halaelurus natalensis",TRUE,649,324.5,325,0,0.5,0.500770416024653,0,24
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,24
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,24
"Haploblepharus pictus",TRUE,332,99.6,201,0,0.3,0.605421686746988,0,24
"Himantura leoparda",TRUE,172,51.6,102,0,0.3,0.593023255813954,0,24
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,24
"Holohalaelurus regani",TRUE,1940,582,975,0,0.3,0.502577319587629,0,24
"Leucoraja wallacei",TRUE,1610,644,832,0,0.4,0.516770186335404,0,24
"Malacoraja spinacidermis",TRUE,635,190.5,310,0,0.3,0.488188976377953,0,24
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,24
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,24
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,24
"Mustelus mustelus",TRUE,1503,751.5,784,0,0.5,0.521623419827013,0,24
"Mustelus palumbes",TRUE,1794,538.2,944,0,0.3,0.526198439241917,0,24
"Myliobatis aquila",TRUE,810,405,412,0,0.5,0.508641975308642,0,24
"Narke capensis",TRUE,340,102,181,0,0.3,0.532352941176471,0,24
"Neoraja stehmanni",TRUE,294,88.2,134,0,0.3,0.45578231292517,0,24
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,24
"Notorynchus cepedianus",TRUE,712,213.6,439,0,0.3,0.616573033707865,0,24
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,24
"Pateobatis jenkinsii",TRUE,226,67.8,102,0,0.3,0.451327433628319,0,24
"Pliotrema warreni",TRUE,893,267.9,416,0,0.3,0.465845464725644,0,24
"Poroderma africanum",TRUE,570,171,310,0,0.3,0.543859649122807,0,24
"Poroderma pantherinum",TRUE,527,158.1,265,0,0.3,0.502846299810247,0,24
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,24
"Raja straeleni",TRUE,2131,639.3,1068,0,0.3,0.501173158141717,0,24
"Rajella barnardi",TRUE,640,192,345,0,0.3,0.5390625,0,24
"Rajella caudaspinosa",TRUE,887,266.1,494,0,0.3,0.556933483652762,0,24
"Rajella dissimilis",TRUE,689,206.7,310,0,0.3,0.449927431059507,0,24
"Rajella leoparda",TRUE,1292,387.6,713,0,0.3,0.551857585139319,0,24
"Rajella ravidula",TRUE,537,161.1,306,0,0.3,0.569832402234637,0,24
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,24
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,24
"Rhynchobatus djiddensis",TRUE,149,74.5,86,0,0.5,0.577181208053691,0,24
"Rostroraja alba",TRUE,1778,889,892,0,0.5,0.501687289088864,0,24
"Scyliorhinus capensis",TRUE,1540,462,837,0,0.3,0.543506493506493,0,24
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,24
"Sphyrna zygaena",TRUE,666,333,344,0,0.5,0.516516516516517,0,24
"Squalus acanthias",TRUE,2123,636.9,1062,0,0.3,0.500235515779557,0,24
"Squalus bassi",TRUE,1475,442.5,771,0,0.3,0.52271186440678,0,24
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,24
"Taeniura lymma",TRUE,9,4.5,7,0,0.5,0.777777777777778,0,24
"Taeniurops meyeni",TRUE,85,25.5,55,0,0.3,0.647058823529412,0,24
"Tetronarce cowleyi",TRUE,1623,486.9,952,0,0.3,0.586568083795441,0,24
"Torpedo fuscomaculata",TRUE,878,263.4,467,0,0.3,0.531890660592255,0,24
"Torpedo sinuspersici",TRUE,135,40.5,58,0,0.3,0.42962962962963,0,24
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,24
"Triakis megalopterus",TRUE,569,170.7,344,0,0.3,0.604569420035149,0,24
"Sphyrna lewini",TRUE,669,200.7,212,0,0.3,0.316890881913303,0,24
"Acroteriobatus annulatus",TRUE,1242,621,624,0,0.5,0.502415458937198,0,25
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,25
"Aetobatus ocellatus",TRUE,188,56.4,86,0,0.3,0.457446808510638,0,25
"Aetomylaeus bovinus",TRUE,391,195.5,207,0,0.5,0.529411764705882,0,25
"Apristurus microps",TRUE,987,296.1,297,0,0.3,0.300911854103343,0,25
"Apristurus saldanha",TRUE,735,220.5,318,0,0.3,0.43265306122449,0,25
"Bathyraja smithii",TRUE,738,221.4,385,0,0.3,0.521680216802168,0,25
"Bathytoshia brevicaudata",TRUE,784,235.2,389,0,0.3,0.496173469387755,0,25
"Bathytoshia lata",TRUE,933,279.9,390,0,0.3,0.418006430868167,0,25
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,25
"Carcharhinus amblyrhynchos",TRUE,23,11.5,16,0,0.5,0.695652173913043,0,25
"Carcharhinus amboinensis",TRUE,231,69.3,99,0,0.3,0.428571428571429,0,25
"Carcharhinus brachyurus",TRUE,1230,369,637,0,0.3,0.517886178861789,0,25
"Carcharhinus brevipinna",TRUE,247,74.1,120,0,0.3,0.48582995951417,0,25
"Carcharhinus humani",TRUE,63,18.9,36,0,0.3,0.571428571428571,0,25
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,25
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,25
"Carcharhinus obscurus",TRUE,707,353.5,406,0,0.5,0.574257425742574,0,25
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,25
"Carcharias taurus",TRUE,552,276,316,0,0.5,0.572463768115942,0,25
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,25
"Centroscyllium fabricii",TRUE,445,133.5,183,0,0.3,0.41123595505618,0,25
"Centroscymnus coelolepis",TRUE,699,209.7,210,0,0.3,0.300429184549356,0,25
"Centroscymnus owstonii",TRUE,527,158.1,160,0,0.3,0.303605313092979,0,25
"Centroselachus crepidater",TRUE,486,145.8,219,0,0.3,0.450617283950617,0,25
"Cirrhigaleus asper",TRUE,448,134.4,220,0,0.3,0.491071428571429,0,25
"Cruriraja parcomaculata",TRUE,1646,493.8,846,0,0.3,0.513973268529769,0,25
"Dasyatis chrysonota",TRUE,773,231.9,397,0,0.3,0.513583441138422,0,25
"Deania calcea",TRUE,825,247.5,327,0,0.3,0.396363636363636,0,25
"Dipturus pullopunctatus",TRUE,1780,534,943,0,0.3,0.529775280898876,0,25
"Dipturus stenorhynchus",TRUE,600,180,229,0,0.3,0.381666666666667,0,25
"Etmopterus compagnoi",TRUE,741,222.3,270,0,0.3,0.364372469635628,0,25
"Etmopterus granulosus",TRUE,781,234.3,306,0,0.3,0.391805377720871,0,25
"Etmopterus pusillus",TRUE,1093,327.9,424,0,0.3,0.387923147301006,0,25
"Etmopterus sculptus",TRUE,603,180.9,268,0,0.3,0.444444444444444,0,25
"Galeocerdo cuvier",TRUE,164,49.2,90,0,0.3,0.548780487804878,0,25
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,25
"Gymnura natalensis",TRUE,544,163.2,303,0,0.3,0.556985294117647,0,25
"Halaelurus lineatus",TRUE,148,44.4,52,0,0.3,0.351351351351351,0,25
"Halaelurus natalensis",TRUE,649,324.5,325,0,0.5,0.500770416024653,0,25
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,25
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,25
"Haploblepharus pictus",TRUE,332,99.6,201,0,0.3,0.605421686746988,0,25
"Himantura leoparda",TRUE,172,51.6,101,0,0.3,0.587209302325581,0,25
"Himantura uarnak",TRUE,91,45.5,49,0,0.5,0.538461538461538,0,25
"Holohalaelurus regani",TRUE,1940,582,975,0,0.3,0.502577319587629,0,25
"Leucoraja wallacei",TRUE,1610,644,832,0,0.4,0.516770186335404,0,25
"Malacoraja spinacidermis",TRUE,635,190.5,310,0,0.3,0.488188976377953,0,25
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,25
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,25
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,25
"Mustelus mustelus",TRUE,1503,751.5,784,0,0.5,0.521623419827013,0,25
"Mustelus palumbes",TRUE,1794,538.2,944,0,0.3,0.526198439241917,0,25
"Myliobatis aquila",TRUE,810,405,412,0,0.5,0.508641975308642,0,25
"Narke capensis",TRUE,340,102,181,0,0.3,0.532352941176471,0,25
"Neoraja stehmanni",TRUE,294,88.2,134,0,0.3,0.45578231292517,0,25
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,25
"Notorynchus cepedianus",TRUE,712,213.6,439,0,0.3,0.616573033707865,0,25
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,25
"Pateobatis jenkinsii",TRUE,226,67.8,102,0,0.3,0.451327433628319,0,25
"Pliotrema warreni",TRUE,893,267.9,416,0,0.3,0.465845464725644,0,25
"Poroderma africanum",TRUE,570,171,310,0,0.3,0.543859649122807,0,25
"Poroderma pantherinum",TRUE,527,158.1,265,0,0.3,0.502846299810247,0,25
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,25
"Raja straeleni",TRUE,2131,639.3,1068,0,0.3,0.501173158141717,0,25
"Rajella barnardi",TRUE,640,192,345,0,0.3,0.5390625,0,25
"Rajella caudaspinosa",TRUE,887,266.1,494,0,0.3,0.556933483652762,0,25
"Rajella dissimilis",TRUE,689,206.7,310,0,0.3,0.449927431059507,0,25
"Rajella leoparda",TRUE,1292,387.6,713,0,0.3,0.551857585139319,0,25
"Rajella ravidula",TRUE,537,161.1,306,0,0.3,0.569832402234637,0,25
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,25
